date,hospital,daily,blood_a,blood_b,blood_o,blood_ab,location_centre,location_mobile,type_wholeblood,type_apheresis_platelet,type_apheresis_plasma,type_other,social_civilian,social_student,social_policearmy,donations_new,donations_regular,donations_irregular,date_iso
7/6/2023,Hospital Tengku Ampuan Rahimah,106,28,29,46,3,11,95,106,0,0,0,93,13,0,22,54,30,2023-07-06
7/6/2023,Hospital Sultanah Nur Zahirah,78,16,28,30,4,5,73,78,0,0,0,56,22,0,18,45,15,2023-07-06
7/6/2023,Hospital Queen Elizabeth II,66,16,18,32,0,8,58,64,2,0,0,63,3,0,16,38,12,2023-07-06
7/6/2023,Hospital Duchess Of Kent,31,5,15,11,0,1,30,31,0,0,0,31,0,0,21,5,5,2023-07-06
7/6/2023,Hospital Tawau,22,7,7,6,2,2,20,22,0,0,0,22,0,0,1,19,2,2023-07-06
7/6/2023,Hospital Umum Sarawak,23,2,7,11,3,23,0,23,0,0,0,23,0,0,1,19,3,2023-07-06
7/6/2023,Hospital Miri,7,2,0,4,1,7,0,7,0,0,0,6,1,0,1,5,1,2023-07-06
7/6/2023,Hospital Sibu,6,2,1,3,0,6,0,6,0,0,0,6,0,0,0,5,1,2023-07-06
7/6/2023,Pusat Darah Negara,585,140,148,272,25,79,506,568,14,3,0,548,32,5,146,267,172,2023-07-06
7/7/2023,Hospital Sultanah Nora Ismail,33,10,11,12,0,0,33,33,0,0,0,27,6,0,14,12,7,2023-07-07
7/7/2023,Hospital Sultanah Aminah,23,14,4,5,0,0,23,23,0,0,0,23,0,0,3,16,4,2023-07-07
7/7/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-07
7/7/2023,Hospital Sultanah Bahiyah,63,18,16,26,3,0,63,63,0,0,0,44,18,1,31,24,8,2023-07-07
7/7/2023,Hospital Raja Perempuan Zainab II,38,6,12,17,3,0,38,38,0,0,0,35,3,0,12,18,8,2023-07-07
7/7/2023,Hospital Melaka,11,4,1,4,2,11,0,10,1,0,0,11,0,0,1,10,0,2023-07-07
7/7/2023,Hospital Tuanku Jaafar,55,12,18,25,0,16,39,55,0,0,0,51,4,0,6,33,16,2023-07-07
7/7/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-07
7/7/2023,Hospital Tengku Ampuan Afzan,8,1,3,4,0,8,0,7,1,0,0,7,1,0,0,7,1,2023-07-07
7/7/2023,Hospital Sultan Haji Ahmad Shah,9,2,4,3,0,9,0,9,0,0,0,9,0,0,0,9,0,2023-07-07
7/7/2023,Hospital Seberang Jaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-07
7/7/2023,Hospital Pulau Pinang,26,5,7,14,0,26,0,21,5,0,0,24,2,0,4,19,3,2023-07-07
7/7/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-07
7/7/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-07
7/7/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-07
7/7/2023,Hospital Raja Permaisuri Bainun,29,5,10,14,0,6,23,26,3,0,0,24,5,0,4,19,6,2023-07-07
7/7/2023,Hospital Taiping,16,2,5,9,0,16,0,15,1,0,0,14,2,0,1,14,1,2023-07-07
7/7/2023,Hospital Seri Manjung,4,2,0,2,0,4,0,4,0,0,0,4,0,0,0,3,1,2023-07-07
7/7/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-07
7/7/2023,Hospital Tengku Ampuan Rahimah,33,7,9,17,0,4,29,33,0,0,0,31,2,0,13,5,15,2023-07-07
7/7/2023,Hospital Sultanah Nur Zahirah,70,17,13,38,2,0,70,70,0,0,0,50,20,0,17,45,8,2023-07-07
7/7/2023,Hospital Queen Elizabeth II,41,16,6,19,0,8,33,39,2,0,0,37,4,0,3,32,6,2023-07-07
7/7/2023,Hospital Duchess Of Kent,2,2,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2023-07-07
7/7/2023,Hospital Tawau,31,9,9,10,3,4,27,31,0,0,0,30,1,0,5,21,5,2023-07-07
7/7/2023,Hospital Umum Sarawak,30,11,5,12,2,30,0,30,0,0,0,26,4,0,1,27,2,2023-07-07
7/7/2023,Hospital Miri,5,1,1,2,1,5,0,5,0,0,0,5,0,0,0,5,0,2023-07-07
7/7/2023,Hospital Sibu,5,0,3,2,0,5,0,5,0,0,0,5,0,0,1,4,0,2023-07-07
7/7/2023,Pusat Darah Negara,438,112,109,199,18,107,331,412,14,12,0,375,57,6,76,252,110,2023-07-07
7/8/2023,Hospital Sultanah Nora Ismail,29,5,9,13,2,0,29,29,0,0,0,27,1,1,9,13,7,2023-07-08
7/8/2023,Hospital Sultanah Aminah,122,32,32,58,0,0,122,122,0,0,0,116,5,1,30,60,32,2023-07-08
7/8/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-08
7/8/2023,Hospital Sultanah Bahiyah,48,16,13,15,4,0,48,48,0,0,0,27,21,0,15,27,6,2023-07-08
7/8/2023,Hospital Raja Perempuan Zainab II,35,6,13,14,2,0,35,35,0,0,0,32,2,1,2,23,10,2023-07-08
7/8/2023,Hospital Melaka,77,18,22,33,4,7,70,76,1,0,0,66,10,1,10,55,12,2023-07-08
7/8/2023,Hospital Tuanku Jaafar,29,5,11,13,0,0,29,29,0,0,0,26,3,0,4,15,10,2023-07-08
7/8/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-08
7/8/2023,Hospital Tengku Ampuan Afzan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-08
7/8/2023,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-08
7/8/2023,Hospital Seberang Jaya,64,9,18,33,4,0,64,64,0,0,0,56,8,0,10,41,13,2023-07-08
7/8/2023,Hospital Pulau Pinang,63,21,15,25,2,0,63,63,0,0,0,54,9,0,16,37,10,2023-07-08
7/8/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-08
7/8/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-08
7/8/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-08
7/8/2023,Hospital Raja Permaisuri Bainun,114,20,31,56,7,0,114,114,0,0,0,56,56,2,43,57,14,2023-07-08
7/8/2023,Hospital Taiping,55,12,10,30,3,0,55,55,0,0,0,51,2,2,12,28,15,2023-07-08
7/8/2023,Hospital Seri Manjung,44,15,1,22,6,0,44,44,0,0,0,40,3,1,15,24,5,2023-07-08
7/8/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-08
7/8/2023,Hospital Tengku Ampuan Rahimah,117,36,33,44,4,0,117,117,0,0,0,93,23,1,27,70,20,2023-07-08
7/8/2023,Hospital Sultanah Nur Zahirah,51,8,13,28,2,0,51,51,0,0,0,45,6,0,12,28,11,2023-07-08
7/8/2023,Hospital Queen Elizabeth II,118,29,33,55,1,0,118,118,0,0,0,72,45,1,57,41,20,2023-07-08
7/8/2023,Hospital Duchess Of Kent,18,2,8,7,1,0,18,18,0,0,0,18,0,0,11,6,1,2023-07-08
7/8/2023,Hospital Tawau,13,3,6,4,0,0,13,13,0,0,0,13,0,0,4,5,4,2023-07-08
7/8/2023,Hospital Umum Sarawak,95,27,24,40,4,0,95,95,0,0,0,88,6,1,26,53,16,2023-07-08
7/8/2023,Hospital Miri,22,4,8,10,0,0,22,22,0,0,0,21,1,0,5,11,6,2023-07-08
7/8/2023,Hospital Sibu,101,26,30,37,8,0,101,101,0,0,0,99,2,0,9,86,6,2023-07-08
7/8/2023,Pusat Darah Negara,810,201,210,355,44,142,668,778,16,16,0,729,72,9,134,491,185,2023-07-08
7/9/2023,Hospital Sultanah Nora Ismail,121,35,30,46,10,5,116,121,0,0,0,118,3,0,15,83,23,2023-07-09
7/9/2023,Hospital Sultanah Aminah,153,41,33,77,2,49,104,153,0,0,0,147,6,0,32,100,21,2023-07-09
7/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,Hospital Sultanah Bahiyah,45,9,9,19,8,12,33,44,1,0,0,42,3,0,12,24,9,2023-07-09
7/9/2023,Hospital Raja Perempuan Zainab II,32,9,5,15,3,22,10,32,0,0,0,29,3,0,4,23,5,2023-07-09
7/9/2023,Hospital Melaka,100,30,18,44,8,0,100,100,0,0,0,97,3,0,9,70,21,2023-07-09
7/9/2023,Hospital Tuanku Jaafar,121,44,31,46,0,0,121,121,0,0,0,112,9,0,18,72,31,2023-07-09
7/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,Hospital Tengku Ampuan Afzan,114,31,30,48,5,0,114,114,0,0,0,103,11,0,18,89,7,2023-07-09
7/9/2023,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,Hospital Seberang Jaya,80,20,24,29,7,0,80,80,0,0,0,79,1,0,8,65,7,2023-07-09
7/9/2023,Hospital Pulau Pinang,139,44,26,62,7,0,139,139,0,0,0,136,3,0,9,124,6,2023-07-09
7/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,Hospital Raja Permaisuri Bainun,145,38,23,77,7,0,145,145,0,0,0,135,8,2,11,111,23,2023-07-09
7/9/2023,Hospital Taiping,29,12,7,10,0,0,29,29,0,0,0,28,1,0,5,18,6,2023-07-09
7/9/2023,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,Hospital Tengku Ampuan Rahimah,191,45,67,68,11,0,191,191,0,0,0,183,8,0,34,128,29,2023-07-09
7/9/2023,Hospital Sultanah Nur Zahirah,71,21,22,20,8,7,64,71,0,0,0,66,4,1,31,21,19,2023-07-09
7/9/2023,Hospital Queen Elizabeth II,107,28,22,57,0,0,107,107,0,0,0,98,9,0,17,79,11,2023-07-09
7/9/2023,Hospital Duchess Of Kent,21,7,7,7,0,0,21,21,0,0,0,21,0,0,4,15,2,2023-07-09
7/9/2023,Hospital Tawau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-09
7/9/2023,Hospital Umum Sarawak,117,27,42,39,9,0,117,117,0,0,0,107,10,0,14,97,6,2023-07-09
7/9/2023,Hospital Miri,67,14,20,31,2,0,67,67,0,0,0,61,5,1,13,41,13,2023-07-09
7/9/2023,Hospital Sibu,117,34,28,46,9,0,117,117,0,0,0,116,1,0,14,82,21,2023-07-09
7/9/2023,Pusat Darah Negara,1073,285,260,489,39,165,908,1073,0,0,0,983,87,3,166,671,236,2023-07-09
7/10/2023,Hospital Sultanah Nora Ismail,6,1,2,3,0,6,0,6,0,0,0,6,0,0,0,6,0,2023-07-10
7/10/2023,Hospital Sultanah Aminah,114,30,26,56,2,19,95,114,0,0,0,107,7,0,26,57,31,2023-07-10
7/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-10
7/10/2023,Hospital Sultanah Bahiyah,49,16,20,12,1,13,36,48,1,0,0,43,6,0,17,24,8,2023-07-10
7/10/2023,Hospital Raja Perempuan Zainab II,73,17,18,32,6,25,48,73,0,0,0,60,5,8,20,30,23,2023-07-10
7/10/2023,Hospital Melaka,17,3,3,9,2,17,0,16,1,0,0,17,0,0,1,16,0,2023-07-10
7/10/2023,Hospital Tuanku Jaafar,26,3,10,13,0,26,0,26,0,0,0,20,5,1,4,19,3,2023-07-10
7/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-10
7/10/2023,Hospital Tengku Ampuan Afzan,10,3,4,3,0,10,0,10,0,0,0,10,0,0,0,9,1,2023-07-10
7/10/2023,Hospital Sultan Haji Ahmad Shah,7,2,2,3,0,7,0,7,0,0,0,6,1,0,1,4,2,2023-07-10
7/10/2023,Hospital Seberang Jaya,24,6,4,12,2,11,13,24,0,0,0,23,1,0,1,18,5,2023-07-10
7/10/2023,Hospital Pulau Pinang,65,16,21,27,1,43,22,62,3,0,0,59,6,0,4,48,13,2023-07-10
7/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-10
7/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-10
7/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-10
7/10/2023,Hospital Raja Permaisuri Bainun,50,12,10,24,4,19,31,48,2,0,0,47,0,3,6,36,8,2023-07-10
7/10/2023,Hospital Taiping,22,7,6,9,0,22,0,21,1,0,0,21,1,0,2,19,1,2023-07-10
7/10/2023,Hospital Seri Manjung,5,1,0,4,0,5,0,5,0,0,0,4,1,0,1,4,0,2023-07-10
7/10/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-10
7/10/2023,Hospital Tengku Ampuan Rahimah,8,2,1,4,1,8,0,8,0,0,0,8,0,0,0,8,0,2023-07-10
7/10/2023,Hospital Sultanah Nur Zahirah,7,2,2,2,1,7,0,7,0,0,0,5,2,0,0,5,2,2023-07-10
7/10/2023,Hospital Queen Elizabeth II,24,8,5,11,0,5,19,24,0,0,0,20,4,0,4,17,3,2023-07-10
7/10/2023,Hospital Duchess Of Kent,2,1,0,1,0,2,0,2,0,0,0,2,0,0,0,2,0,2023-07-10
7/10/2023,Hospital Tawau,3,1,1,1,0,3,0,3,0,0,0,3,0,0,0,3,0,2023-07-10
7/10/2023,Hospital Umum Sarawak,32,11,9,9,3,32,0,32,0,0,0,32,0,0,4,26,2,2023-07-10
7/10/2023,Hospital Miri,14,4,3,5,2,14,0,14,0,0,0,12,1,1,2,12,0,2023-07-10
7/10/2023,Hospital Sibu,10,2,4,4,0,10,0,10,0,0,0,10,0,0,0,10,0,2023-07-10
7/10/2023,Pusat Darah Negara,465,121,123,194,27,88,377,441,9,15,0,394,67,4,116,256,93,2023-07-10
7/11/2023,Hospital Sultanah Nora Ismail,5,1,3,1,0,5,0,5,0,0,0,5,0,0,0,2,3,2023-07-11
7/11/2023,Hospital Sultanah Aminah,124,23,38,61,2,22,102,124,0,0,0,117,5,2,36,69,19,2023-07-11
7/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-11
7/11/2023,Hospital Sultanah Bahiyah,66,12,25,23,6,12,54,64,2,0,0,44,22,0,12,41,13,2023-07-11
7/11/2023,Hospital Raja Perempuan Zainab II,72,15,19,30,8,20,52,71,1,0,0,44,28,0,35,27,10,2023-07-11
7/11/2023,Hospital Melaka,214,51,61,89,13,18,196,214,0,0,0,206,5,3,54,92,68,2023-07-11
7/11/2023,Hospital Tuanku Jaafar,68,17,23,25,3,15,53,68,0,0,0,65,2,1,18,16,34,2023-07-11
7/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-11
7/11/2023,Hospital Tengku Ampuan Afzan,42,10,13,14,5,4,38,42,0,0,0,41,1,0,21,13,8,2023-07-11
7/11/2023,Hospital Sultan Haji Ahmad Shah,10,1,0,7,2,10,0,10,0,0,0,9,1,0,1,7,2,2023-07-11
7/11/2023,Hospital Seberang Jaya,18,8,3,7,0,12,6,18,0,0,0,18,0,0,1,14,3,2023-07-11
7/11/2023,Hospital Pulau Pinang,70,11,22,30,7,40,30,70,0,0,0,61,8,1,15,42,13,2023-07-11
7/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-11
7/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-11
7/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-11
7/11/2023,Hospital Raja Permaisuri Bainun,40,10,7,19,4,10,30,37,3,0,0,37,3,0,12,18,10,2023-07-11
7/11/2023,Hospital Taiping,16,5,3,7,1,9,7,15,1,0,0,15,1,0,3,11,2,2023-07-11
7/11/2023,Hospital Seri Manjung,4,0,1,3,0,4,0,4,0,0,0,4,0,0,0,4,0,2023-07-11
7/11/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-11
7/11/2023,Hospital Tengku Ampuan Rahimah,51,11,12,24,4,9,42,51,0,0,0,49,2,0,13,21,17,2023-07-11
7/11/2023,Hospital Sultanah Nur Zahirah,73,19,19,25,10,4,69,73,0,0,0,71,2,0,15,34,24,2023-07-11
7/11/2023,Hospital Queen Elizabeth II,28,9,9,9,1,10,18,27,1,0,0,28,0,0,3,21,4,2023-07-11
7/11/2023,Hospital Duchess Of Kent,11,4,4,2,1,0,11,11,0,0,0,11,0,0,3,7,1,2023-07-11
7/11/2023,Hospital Tawau,10,0,5,5,0,2,8,10,0,0,0,9,0,1,2,7,1,2023-07-11
7/11/2023,Hospital Umum Sarawak,33,3,7,21,2,33,0,32,1,0,0,28,5,0,5,26,2,2023-07-11
7/11/2023,Hospital Miri,5,3,1,0,1,5,0,5,0,0,0,4,1,0,1,4,0,2023-07-11
7/11/2023,Hospital Sibu,9,4,1,3,1,9,0,9,0,0,0,8,1,0,0,8,1,2023-07-11
7/11/2023,Pusat Darah Negara,478,112,129,206,31,87,391,452,12,13,1,427,47,4,99,265,114,2023-07-11
7/12/2023,Hospital Sultanah Nora Ismail,8,2,2,3,1,8,0,8,0,0,0,8,0,0,1,7,0,2023-07-12
7/12/2023,Hospital Sultanah Aminah,45,9,14,20,2,28,17,45,0,0,0,44,1,0,5,35,5,2023-07-12
7/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-12
7/12/2023,Hospital Sultanah Bahiyah,42,13,15,14,0,12,30,42,0,0,0,35,7,0,5,31,6,2023-07-12
7/12/2023,Hospital Raja Perempuan Zainab II,33,11,7,15,0,17,16,33,0,0,0,25,8,0,9,19,5,2023-07-12
7/12/2023,Hospital Melaka,131,34,35,50,12,15,116,130,1,0,0,120,9,2,25,48,58,2023-07-12
7/12/2023,Hospital Tuanku Jaafar,15,5,4,6,0,15,0,15,0,0,0,15,0,0,0,15,0,2023-07-12
7/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-12
7/12/2023,Hospital Tengku Ampuan Afzan,55,16,17,18,4,4,51,55,0,0,0,49,1,5,15,29,11,2023-07-12
7/12/2023,Hospital Sultan Haji Ahmad Shah,41,6,15,15,5,5,36,41,0,0,0,10,31,0,31,8,2,2023-07-12
7/12/2023,Hospital Seberang Jaya,22,4,6,9,3,17,5,22,0,0,0,20,2,0,3,9,10,2023-07-12
7/12/2023,Hospital Pulau Pinang,95,22,31,34,8,33,62,92,3,0,0,87,8,0,25,32,38,2023-07-12
7/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-12
7/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-12
7/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-12
7/12/2023,Hospital Raja Permaisuri Bainun,233,55,70,96,12,13,220,228,5,0,0,78,7,148,55,106,72,2023-07-12
7/12/2023,Hospital Taiping,13,4,6,3,0,13,0,12,1,0,0,13,0,0,1,12,0,2023-07-12
7/12/2023,Hospital Seri Manjung,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,1,1,2023-07-12
7/12/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-12
7/12/2023,Hospital Tengku Ampuan Rahimah,58,11,19,26,2,10,48,58,0,0,0,52,5,1,7,38,13,2023-07-12
7/12/2023,Hospital Sultanah Nur Zahirah,13,4,1,5,3,13,0,11,0,2,0,12,1,0,2,8,3,2023-07-12
7/12/2023,Hospital Queen Elizabeth II,19,6,3,10,0,3,16,19,0,0,0,19,0,0,4,13,2,2023-07-12
7/12/2023,Hospital Duchess Of Kent,4,3,0,1,0,0,4,4,0,0,0,4,0,0,0,3,1,2023-07-12
7/12/2023,Hospital Tawau,8,1,2,5,0,8,0,8,0,0,0,8,0,0,1,5,2,2023-07-12
7/12/2023,Hospital Umum Sarawak,18,6,5,6,1,18,0,18,0,0,0,18,0,0,3,15,0,2023-07-12
7/12/2023,Hospital Miri,8,3,1,4,0,8,0,8,0,0,0,8,0,0,1,6,1,2023-07-12
7/12/2023,Hospital Sibu,5,2,3,0,0,5,0,5,0,0,0,5,0,0,0,5,0,2023-07-12
7/12/2023,Pusat Darah Negara,626,156,174,265,31,89,537,605,15,6,0,534,87,5,129,327,170,2023-07-12
7/13/2023,Hospital Sultanah Nora Ismail,5,0,3,2,0,5,0,5,0,0,0,5,0,0,0,3,2,2023-07-13
7/13/2023,Hospital Sultanah Aminah,87,15,23,45,4,13,74,87,0,0,0,80,7,0,23,38,26,2023-07-13
7/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-13
7/13/2023,Hospital Sultanah Bahiyah,28,8,7,12,1,8,20,28,0,0,0,25,3,0,4,19,5,2023-07-13
7/13/2023,Hospital Raja Perempuan Zainab II,41,13,10,12,6,20,21,40,1,0,0,29,11,1,11,26,4,2023-07-13
7/13/2023,Hospital Melaka,133,23,42,60,8,9,124,133,0,0,0,115,18,0,28,83,22,2023-07-13
7/13/2023,Hospital Tuanku Jaafar,74,22,19,30,3,15,59,74,0,0,0,26,48,0,49,18,7,2023-07-13
7/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-13
7/13/2023,Hospital Tengku Ampuan Afzan,5,3,2,0,0,5,0,5,0,0,0,4,1,0,0,4,1,2023-07-13
7/13/2023,Hospital Sultan Haji Ahmad Shah,8,0,3,5,0,8,0,8,0,0,0,6,2,0,0,7,1,2023-07-13
7/13/2023,Hospital Seberang Jaya,63,15,17,28,3,10,53,63,0,0,0,57,5,1,11,30,22,2023-07-13
7/13/2023,Hospital Pulau Pinang,87,20,28,34,5,23,64,87,0,0,0,80,7,0,18,58,11,2023-07-13
7/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-13
7/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-13
7/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-13
7/13/2023,Hospital Raja Permaisuri Bainun,17,5,6,6,0,17,0,13,4,0,0,14,1,2,1,14,2,2023-07-13
7/13/2023,Hospital Taiping,43,10,9,20,3,9,34,42,1,0,0,42,0,1,5,32,6,2023-07-13
7/13/2023,Hospital Seri Manjung,55,13,13,24,5,3,52,55,0,0,0,54,1,0,22,6,27,2023-07-13
7/13/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-13
7/13/2023,Hospital Tengku Ampuan Rahimah,59,19,16,22,2,5,54,59,0,0,0,57,2,0,34,11,14,2023-07-13
7/13/2023,Hospital Sultanah Nur Zahirah,52,12,13,23,4,6,46,52,0,0,0,4,48,0,43,5,4,2023-07-13
7/13/2023,Hospital Queen Elizabeth II,16,3,3,10,0,8,8,14,2,0,0,16,0,0,4,10,2,2023-07-13
7/13/2023,Hospital Duchess Of Kent,23,7,6,8,2,5,18,23,0,0,0,23,0,0,4,16,3,2023-07-13
7/13/2023,Hospital Tawau,22,5,8,9,0,3,19,22,0,0,0,12,10,0,11,10,1,2023-07-13
7/13/2023,Hospital Umum Sarawak,29,6,8,12,3,29,0,29,0,0,0,27,0,2,3,23,3,2023-07-13
7/13/2023,Hospital Miri,7,2,1,4,0,7,0,7,0,0,0,7,0,0,0,7,0,2023-07-13
7/13/2023,Hospital Sibu,34,9,8,14,3,5,29,34,0,0,0,34,0,0,5,18,11,2023-07-13
7/13/2023,Pusat Darah Negara,381,93,104,161,23,100,281,362,12,7,0,337,41,3,74,226,81,2023-07-13
7/14/2023,Hospital Sultanah Nora Ismail,19,2,3,11,3,0,19,19,0,0,0,15,4,0,6,11,2,2023-07-14
7/14/2023,Hospital Sultanah Aminah,28,6,6,14,2,0,28,28,0,0,0,24,4,0,8,10,10,2023-07-14
7/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-14
7/14/2023,Hospital Sultanah Bahiyah,53,13,18,19,3,0,53,53,0,0,0,32,21,0,14,28,11,2023-07-14
7/14/2023,Hospital Raja Perempuan Zainab II,65,18,17,28,2,0,65,65,0,0,0,61,4,0,16,29,20,2023-07-14
7/14/2023,Hospital Melaka,20,4,5,11,0,20,0,19,1,0,0,20,0,0,0,20,0,2023-07-14
7/14/2023,Hospital Tuanku Jaafar,22,5,6,11,0,22,0,22,0,0,0,19,3,0,1,19,2,2023-07-14
7/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-14
7/14/2023,Hospital Tengku Ampuan Afzan,9,0,6,2,1,9,0,9,0,0,0,7,1,1,0,8,1,2023-07-14
7/14/2023,Hospital Sultan Haji Ahmad Shah,44,13,11,14,6,44,0,44,0,0,0,40,4,0,10,31,3,2023-07-14
7/14/2023,Hospital Seberang Jaya,10,4,0,4,2,10,0,10,0,0,0,8,1,1,3,7,0,2023-07-14
7/14/2023,Hospital Pulau Pinang,32,5,9,14,4,32,0,31,1,0,0,29,2,1,1,27,4,2023-07-14
7/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-14
7/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-14
7/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-14
7/14/2023,Hospital Raja Permaisuri Bainun,11,3,5,1,2,11,0,7,4,0,0,9,2,0,0,8,3,2023-07-14
7/14/2023,Hospital Taiping,34,6,13,12,3,24,10,33,1,0,0,32,1,1,4,22,8,2023-07-14
7/14/2023,Hospital Seri Manjung,6,1,0,5,0,6,0,6,0,0,0,6,0,0,1,5,0,2023-07-14
7/14/2023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-14
7/14/2023,Hospital Tengku Ampuan Rahimah,66,18,18,24,6,6,60,66,0,0,0,55,11,0,30,16,20,2023-07-14
7/14/2023,Hospital Sultanah Nur Zahirah,82,21,23,34,4,0,82,82,0,0,0,62,20,0,12,56,14,2023-07-14
7/14/2023,Hospital Queen Elizabeth II,36,5,8,22,1,7,29,35,1,0,0,34,1,1,4,27,5,2023-07-14
7/14/2023,Hospital Duchess Of Kent,4,1,1,2,0,4,0,4,0,0,0,4,0,0,1,3,0,2023-07-14
7/14/2023,Hospital Tawau,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2023-07-14
7/14/2023,Hospital Umum Sarawak,20,6,3,11,0,20,0,20,0,0,0,19,1,0,0,20,0,2023-07-14
7/14/2023,Hospital Miri,10,2,3,5,0,10,0,10,0,0,0,10,0,0,0,10,0,2023-07-14
7/14/2023,Hospital Sibu,7,1,2,3,1,7,0,7,0,0,0,7,0,0,0,7,0,2023-07-14
7/14/2023,Pusat Darah Negara,439,107,123,184,25,99,340,417,13,9,0,411,25,3,75,242,122,2023-07-14
7/15/2023,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-15
